1,0.01
2,0.02
3,0.03
4,0.045
5,0.0675
6,0.10125
7,0.151875
8,0.227812
9,0.327812
10,0.427812
11,0.527812
12,0.627813
13,0.727813
14,0.827812
15,0.927813
16,1.02781
17,1.12781
18,1.22781
19,1.32781
20,1.42781
21,1.52781
22,1.62781
23,1.72781
24,1.82781
25,1.92781
26,2.02781
27,2.12781
28,2.22781
29,2.32781
30,2.42781
31,2.52781
32,2.62781
33,2.72781
34,2.82781
35,2.92781
36,3.02781
37,3.12781
38,3.22781
39,3.32781
40,3.42781
41,3.52781
42,3.62781
43,3.72781
44,3.82781
45,3.92781
46,4.02781
47,4.12781
48,4.22781
49,4.32781
50,4.42781
51,4.52781
52,4.62781
53,4.72781
54,4.82781
55,4.92781
56,5.02781
57,5.12781
58,5.22781
59,5.32781
60,5.42781
61,5.52781
62,5.62781
63,5.72781
64,5.82781
65,5.92781
66,6.02781
67,6.12781
68,6.22781
69,6.32781
70,6.42781
71,6.52781
72,6.62781
73,6.72781
74,6.82781
75,6.92781
76,7.02781
77,7.12781
78,7.22781
79,7.32781
80,7.42781
81,7.52781
82,7.62781
83,7.72781
84,7.82781
85,7.92781
86,8.02781
87,8.12781
88,8.22781
89,8.32781
90,8.42781
91,8.52781
92,8.62781
93,8.72781
94,8.82781
95,8.92781
96,9.02781
97,9.12781
98,9.22781
99,9.32781
100,9.42781
101,9.52781
102,9.62781
103,9.72781
104,9.82781
105,9.92781
106,10.0278
107,10.1278
108,10.2278
109,10.3278
110,10.4278
111,10.5278
112,10.6278
113,10.7278
114,10.8278
115,10.9278
116,11.0278
117,11.1278
118,11.2278
119,11.3278
120,11.4278
121,11.5278
122,11.6278
123,11.7278
124,11.8278
125,11.9278
126,12.0278
127,12.1278
128,12.2278
129,12.3278
130,12.4278
131,12.5278
132,12.6278
133,12.7278
134,12.8278
135,12.9278
136,13.0278
137,13.1278
138,13.2278
139,13.3278
140,13.4278
141,13.5278
142,13.6278
143,13.7278
144,13.8278
145,13.9278
146,14.0278
147,14.1278
148,14.2278
149,14.3278
150,14.4278
151,14.5278
152,14.6278
153,14.7278
154,14.8278
155,14.9278
156,15.0278
157,15.1278
158,15.2278
159,15.3278
160,15.4278
161,15.5278
162,15.6278
163,15.7278
164,15.8278
165,15.9278
166,16.0278
167,16.1278
168,16.2278
169,16.3278
170,16.4278
171,16.5278
172,16.6278
173,16.7278
174,16.8278
175,16.9278
176,17.0278
177,17.1278
178,17.2278
179,17.3278
180,17.4278
181,17.5278
182,17.6278
183,17.7278
184,17.8278
185,17.9278
186,18.0278
187,18.1278
188,18.2278
189,18.3278
190,18.4278
191,18.5278
192,18.6278
193,18.7278
194,18.8278
195,18.9278
196,19.0278
197,19.1278
198,19.2278
199,19.3278
200,19.4278
201,19.5278
202,19.6278
203,19.7278
204,19.8278
205,19.9278
206,20
1,20.01
2,20.02
3,20.03
4,20.05
5,20.09
6,20.17
7,20.27
8,20.37
9,20.47
10,20.57
11,20.67
12,20.77
13,20.87
14,20.97
15,21.07
16,21.17
17,21.27
18,21.37
19,21.47
20,21.57
21,21.67
22,21.77
23,21.87
24,21.97
25,22.07
26,22.17
27,22.27
28,22.37
29,22.47
30,22.57
31,22.67
32,22.77
33,22.87
34,22.97
35,23.07
36,23.17
37,23.27
38,23.37
39,23.47
40,23.57
41,23.67
42,23.77
43,23.87
44,23.97
45,24.07
46,24.17
47,24.27
48,24.37
49,24.47
50,24.57
51,24.67
52,24.77
53,24.87
54,24.97
55,25.07
56,25.17
57,25.27
58,25.37
59,25.47
60,25.57
61,25.67
62,25.77
63,25.87
64,25.97
65,26.07
66,26.17
67,26.27
68,26.37
69,26.47
70,26.57
71,26.67
72,26.77
73,26.87
74,26.97
75,27.07
76,27.17
77,27.27
78,27.37
79,27.47
80,27.57
81,27.67
82,27.77
83,27.87
84,27.97
85,28.07
86,28.17
87,28.27
88,28.37
89,28.47
90,28.57
91,28.67
92,28.77
93,28.87
94,28.97
95,29.07
96,29.17
97,29.27
98,29.37
99,29.47
100,29.57
101,29.67
102,29.77
103,29.87
104,29.97
105,30.07
106,30.17
107,30.27
108,30.37
109,30.47
110,30.57
111,30.67
112,30.77
113,30.87
114,30.97
115,31.07
116,31.17
117,31.27
118,31.37
119,31.47
120,31.57
121,31.67
122,31.77
123,31.87
124,31.97
125,32.07
126,32.17
127,32.27
128,32.37
129,32.47
130,32.57
131,32.67
132,32.77
133,32.87
134,32.97
135,33.07
136,33.17
137,33.27
138,33.37
139,33.47
140,33.57
141,33.67
142,33.77
143,33.87
144,33.97
145,34.07
146,34.17
147,34.27
148,34.37
149,34.47
150,34.57
151,34.67
152,34.77
153,34.87
154,34.97
155,35.07
156,35.17
157,35.27
158,35.37
159,35.47
160,35.57
161,35.67
162,35.77
163,35.87
164,35.97
165,36.07
166,36.17
167,36.27
168,36.37
169,36.47
170,36.57
171,36.67
172,36.77
173,36.87
174,36.97
175,37.07
176,37.17
177,37.27
178,37.37
179,37.47
180,37.57
181,37.67
182,37.77
183,37.87
184,37.97
185,38.07
186,38.17
187,38.27
188,38.37
189,38.47
190,38.57
191,38.67
192,38.77
193,38.87
194,38.97
195,39.07
196,39.17
197,39.27
198,39.37
199,39.47
200,39.57
201,39.67
202,39.77
203,39.87
204,39.97
205,40.07
206,40.17
207,40.27
208,40.37
209,40.47
210,40.57
211,40.67
212,40.77
213,40.87
214,40.97
215,41.07
216,41.17
217,41.27
218,41.37
219,41.47
220,41.57
221,41.67
222,41.77
223,41.87
224,41.97
225,42.07
226,42.17
227,42.27
228,42.37
229,42.47
230,42.57
231,42.67
232,42.77
233,42.87
234,42.97
235,43.07
236,43.17
237,43.27
238,43.37
239,43.47
240,43.57
241,43.67
242,43.77
243,43.87
244,43.97
245,44.07
246,44.17
247,44.27
248,44.37
249,44.47
250,44.57
251,44.67
252,44.77
253,44.87
254,44.97
255,45.07
256,45.17
257,45.27
258,45.37
259,45.47
260,45.57
261,45.67
262,45.77
263,45.87
264,45.97
265,46.07
266,46.17
267,46.27
268,46.37
269,46.47
270,46.57
271,46.67
272,46.77
273,46.87
274,46.97
275,47.07
276,47.17
277,47.27
278,47.37
279,47.47
280,47.57
281,47.67
282,47.77
283,47.87
284,47.97
285,48.07
286,48.17
287,48.27
288,48.37
289,48.47
290,48.57
291,48.67
292,48.77
293,48.87
294,48.97
295,49.07
296,49.17
297,49.27
298,49.37
299,49.47
300,49.57
301,49.67
302,49.77
303,49.87
304,49.97
305,50.07
306,50.17
307,50.27
308,50.37
309,50.47
310,50.57
311,50.67
312,50.77
313,50.87
314,50.97
315,51.07
316,51.17
317,51.27
318,51.37
319,51.47
320,51.57
321,51.67
322,51.77
323,51.87
324,51.97
325,52.07
326,52.17
327,52.27
328,52.37
329,52.47
330,52.57
331,52.67
332,52.77
333,52.87
334,52.97
335,53.07
336,53.17
337,53.27
338,53.37
339,53.47
340,53.57
341,53.67
342,53.77
343,53.87
344,53.97
345,54.07
346,54.17
347,54.27
348,54.37
349,54.47
350,54.57
351,54.67
352,54.77
353,54.87
354,54.97
355,55.07
356,55.17
357,55.27
358,55.37
359,55.47
360,55.57
361,55.67
362,55.77
363,55.87
364,55.97
365,56.07
366,56.17
367,56.27
368,56.37
369,56.47
370,56.57
371,56.67
372,56.77
373,56.87
374,56.97
375,57.07
376,57.17
377,57.27
378,57.37
379,57.47
380,57.57
381,57.67
382,57.77
383,57.87
384,57.97
385,58.07
386,58.17
387,58.27
388,58.37
389,58.47
390,58.57
391,58.67
392,58.77
393,58.87
394,58.97
395,59.07
396,59.17
397,59.27
398,59.37
399,59.47
400,59.57
401,59.67
402,59.77
403,59.87
404,59.97
405,60.07
406,60.17
407,60.27
408,60.37
409,60.47
410,60.57
411,60.67
412,60.77
413,60.87
414,60.97
415,61.07
416,61.17
417,61.27
418,61.37
419,61.47
420,61.57
421,61.67
422,61.77
423,61.87
424,61.97
425,62.07
426,62.17
427,62.27
428,62.37
429,62.47
430,62.57
431,62.67
432,62.77
433,62.87
434,62.97
435,63.07
436,63.17
437,63.27
438,63.37
439,63.47
440,63.57
441,63.67
442,63.77
443,63.87
444,63.97
445,64.07
446,64.17
447,64.27
448,64.37
449,64.47
450,64.57
451,64.67
452,64.77
453,64.87
454,64.97
455,65.07
456,65.17
457,65.27
458,65.37
459,65.47
460,65.57
461,65.67
462,65.77
463,65.87
464,65.97
465,66.07
466,66.17
467,66.27
468,66.37
469,66.47
470,66.57
471,66.67
472,66.77
473,66.87
474,66.97
475,67.07
476,67.17
477,67.27
478,67.37
479,67.47
480,67.57
481,67.67
482,67.77
483,67.87
484,67.97
485,68.07
486,68.17
487,68.27
488,68.37
489,68.47
490,68.57
491,68.67
492,68.77
493,68.87
494,68.97
495,69.07
496,69.17
497,69.27
498,69.37
499,69.47
500,69.57
501,69.67
502,69.77
503,69.87
504,69.97
505,70
1,70.01
2,70.02
3,70.03
4,70.05
5,70.09
6,70.17
7,70.27
8,70.37
9,70.47
10,70.57
11,70.67
12,70.77
13,70.87
14,70.97
15,71
1,71.01
2,71.02
3,71.03
4,71.05
5,71.09
6,71.17
7,71.27
8,71.37
9,71.47
10,71.57
11,71.67
12,71.77
13,71.87
14,71.97
15,72.07
16,72.17
17,72.27
18,72.37
19,72.47
20,72.57
21,72.67
22,72.77
23,72.87
24,72.97
25,73.07
26,73.17
27,73.27
28,73.37
29,73.47
30,73.57
31,73.67
32,73.77
33,73.87
34,73.97
35,74.07
36,74.17
37,74.27
38,74.37
39,74.47
40,74.57
41,74.67
42,74.77
43,74.87
44,74.97
45,75.07
46,75.17
47,75.27
48,75.37
49,75.47
50,75.57
51,75.67
52,75.77
53,75.87
54,75.97
55,76.07
56,76.17
57,76.27
58,76.37
59,76.47
60,76.57
61,76.67
62,76.77
63,76.87
64,76.97
65,77.07
66,77.17
67,77.27
68,77.37
69,77.47
70,77.57
71,77.67
72,77.77
73,77.87
74,77.97
75,78.07
76,78.17
77,78.27
78,78.37
79,78.47
80,78.57
81,78.67
82,78.77
83,78.87
84,78.97
85,79.07
86,79.17
87,79.27
88,79.37
89,79.47
90,79.57
91,79.67
92,79.77
93,79.87
94,79.97
95,80.07
96,80.17
97,80.27
98,80.37
99,80.47
100,80.57
101,80.67
102,80.77
103,80.87
104,80.97
105,81.07
106,81.17
107,81.27
108,81.37
109,81.47
110,81.57
111,81.67
112,81.77
113,81.87
114,81.97
115,82.07
116,82.17
117,82.27
118,82.37
119,82.47
120,82.57
121,82.67
122,82.77
123,82.87
124,82.97
125,83.07
126,83.17
127,83.27
128,83.37
129,83.47
130,83.57
131,83.67
132,83.77
133,83.87
134,83.97
135,84.07
136,84.17
137,84.27
138,84.37
139,84.47
140,84.57
141,84.67
142,84.77
143,84.87
144,84.97
145,85.07
146,85.17
147,85.27
148,85.37
149,85.47
150,85.57
151,85.67
152,85.77
153,85.87
154,85.97
155,86.07
156,86.17
157,86.27
158,86.37
159,86.47
160,86.57
161,86.67
162,86.77
163,86.87
164,86.97
165,87.07
166,87.17
167,87.27
168,87.37
169,87.47
170,87.57
171,87.67
172,87.77
173,87.87
174,87.97
175,88.07
176,88.17
177,88.27
178,88.37
179,88.47
180,88.57
181,88.67
182,88.77
183,88.87
184,88.97
185,89.07
186,89.17
187,89.27
188,89.37
189,89.47
190,89.57
191,89.67
192,89.77
193,89.87
194,89.97
195,90.07
196,90.17
197,90.27
198,90.37
199,90.47
200,90.57
201,90.67
202,90.77
203,90.87
204,90.97
205,91.07
206,91.17
207,91.27
208,91.37
209,91.47
210,91.57
211,91.67
212,91.77
213,91.87
214,91.97
215,92.07
216,92.17
217,92.27
218,92.37
219,92.47
220,92.57
221,92.67
222,92.77
223,92.87
224,92.97
225,93.07
226,93.17
227,93.27
228,93.37
229,93.47
230,93.57
231,93.67
232,93.77
233,93.87
234,93.97
235,94.07
236,94.17
237,94.27
238,94.37
239,94.47
240,94.57
241,94.67
242,94.77
243,94.87
244,94.97
245,95.07
246,95.17
247,95.27
248,95.37
249,95.47
250,95.57
251,95.67
252,95.77
253,95.87
254,95.97
255,96.07
256,96.17
257,96.27
258,96.37
259,96.47
260,96.57
261,96.67
262,96.77
263,96.87
264,96.97
265,97.07
266,97.17
267,97.27
268,97.37
269,97.47
270,97.57
271,97.67
272,97.77
273,97.87
274,97.97
275,98.07
276,98.17
277,98.27
278,98.37
279,98.47
280,98.57
281,98.67
282,98.77
283,98.87
284,98.97
285,99.07
286,99.17
287,99.27
288,99.37
289,99.47
290,99.57
291,99.67
292,99.77
293,99.87
294,99.97
295,100.07
296,100.17
